"Country or Area Code","Country or Area","Subgroup","Year","Source","Unit","Value","Value Footnotes"
"79","South Africa","Total","2000","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","103.5",""
"79","South Africa","Total","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","106.8","90"
"79","South Africa","Total","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","107.2","90"
"79","South Africa","Total","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","107.6","90"
"79","South Africa","Total","1996","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","107.9","127"
"79","South Africa","Total","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","108.0","90"
"79","South Africa","Total","1995","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","103.1",""
"79","South Africa","Total","1991","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","100.2","128"
"79","South Africa","Total","1990","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","102.1",""
"79","South Africa","Total","1985","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","102.6","129"
"79","South Africa","Total","1985","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","101.1",""
"162","Spain","Total","2005","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","103.0",""
"162","Spain","Total","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","103.4","3"
"162","Spain","Total","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","103.6","3"
"162","Spain","Total","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","103.9","130"
"162","Spain","Total","2001","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","104.1","131"
"162","Spain","Total","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","104.0","132"
"162","Spain","Total","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","104.2","132"
"162","Spain","Total","2000","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","104.1",""
"162","Spain","Total","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","104.3","3"
"162","Spain","Total","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","104.2","3"
"162","Spain","Total","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","104.2","3"
"162","Spain","Total","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","104.2","3"
"162","Spain","Total","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","104.2","3"
"162","Spain","Total","1995","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","104.2",""
"162","Spain","Total","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","104.2","3"
"162","Spain","Total","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","104.2","3"
"162","Spain","Total","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","104.2","3"
"162","Spain","Total","1991","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","103.9",""
"162","Spain","Total","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","104.2","3"
"162","Spain","Total","1990","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","104.1","3"
"162","Spain","Total","1990","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","104.1",""
"162","Spain","Total","1989","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","104.0","3"
"162","Spain","Total","1988","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","104.0","3"
"162","Spain","Total","1987","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","103.9","3"
"162","Spain","Total","1986","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","103.8","3"
"162","Spain","Total","1985","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","103.8","3"
"162","Spain","Total","1985","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","103.8",""
"113","Sri Lanka","Total","2005","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","102.3",""
"113","Sri Lanka","Total","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","102.1","7"
"113","Sri Lanka","Total","2001","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","102.1","133"
"113","Sri Lanka","Total","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","102.1","7"
"113","Sri Lanka","Total","2000","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","100.5",""
"113","Sri Lanka","Total","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","96.2","7"
"113","Sri Lanka","Total","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","96.2","7"
"113","Sri Lanka","Total","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","96.2","7"
"113","Sri Lanka","Total","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","96.2","7"
"113","Sri Lanka","Total","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","96.1","7"
"113","Sri Lanka","Total","1995","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","99.0",""
"113","Sri Lanka","Total","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","96.2","7"
"113","Sri Lanka","Total","1990","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","98.0",""
"113","Sri Lanka","Total","1989","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","96.2","7"
"113","Sri Lanka","Total","1988","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","96.2","7"
"113","Sri Lanka","Total","1987","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","96.2","7"
"113","Sri Lanka","Total","1986","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","96.2","7"
"113","Sri Lanka","Total","1985","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","96.2","7"
"113","Sri Lanka","Total","1985","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","96.7",""
"256","St Pierre and Miquelon","Total","1999","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","100.7",""
"248","St Vincent and the Grenadines","Total","2005","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","100.6",""
"248","St Vincent and the Grenadines","Total","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","96.6",""
"248","St Vincent and the Grenadines","Total","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","96.6",""
"248","St Vincent and the Grenadines","Total","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","98.1",""
"248","St Vincent and the Grenadines","Total","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","96.6",""
"248","St Vincent and the Grenadines","Total","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","100.4",""
"248","St Vincent and the Grenadines","Total","2000","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","100.8",""
"248","St Vincent and the Grenadines","Total","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","100.3",""
"248","St Vincent and the Grenadines","Total","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","101.9",""
"248","St Vincent and the Grenadines","Total","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","100.4",""
"248","St Vincent and the Grenadines","Total","1995","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","100.8",""
"248","St Vincent and the Grenadines","Total","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","100.6",""
"248","St Vincent and the Grenadines","Total","1991","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","100.3",""
"248","St Vincent and the Grenadines","Total","1990","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","101.5",""
"248","St Vincent and the Grenadines","Total","1985","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","104.1",""
"63","St. Helena","Total","1998","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","90.7","3"
"61","Sudan","Total","2005","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","98.6",""
"61","Sudan","Total","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","98.5","7"
"61","Sudan","Total","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","98.5","7"
"61","Sudan","Total","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","97.5","7"
"61","Sudan","Total","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","97.5","7"
"61","Sudan","Total","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","99.2","7"
"61","Sudan","Total","2000","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","98.8",""
"61","Sudan","Total","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","98.5","7"
"61","Sudan","Total","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","98.6","7"
"61","Sudan","Total","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","97.3","7"
"61","Sudan","Total","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","97.3","7"
"61","Sudan","Total","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","97.3","7"
"61","Sudan","Total","1995","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","98.9",""
"61","Sudan","Total","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","97.2","7"
"61","Sudan","Total","1993","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","99.2",""
"61","Sudan","Total","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","99.3","7"
"61","Sudan","Total","1990","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","99.1",""
"61","Sudan","Total","1985","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","99.3",""
"244","Suriname","Total","2005","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","99.7",""
"244","Suriname","Total","2004","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","98.4","134"
"244","Suriname","Total","2003","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","98.9","135"
"244","Suriname","Total","2000","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","99.5",""
"244","Suriname","Total","1995","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","99.6",""
"244","Suriname","Total","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","99.6","70"
"244","Suriname","Total","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","99.8","70"
"244","Suriname","Total","1990","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","100.0","70"
"244","Suriname","Total","1990","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","100.0",""
"244","Suriname","Total","1985","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","100.5",""
"70","Swaziland","Total","2005","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","107.3",""
"70","Swaziland","Total","2000","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","107.9",""
"70","Swaziland","Total","1997","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","111.2",""
"70","Swaziland","Total","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","113.9","7"
"70","Swaziland","Total","1995","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","108.6",""
"70","Swaziland","Total","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","113.9","7"
"70","Swaziland","Total","1990","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","112.2",""
"70","Swaziland","Total","1986","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","111.8","136"
"70","Swaziland","Total","1985","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","111.6",""
"201","Sweden","Total","2005","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","101.7",""
"201","Sweden","Total","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","101.8","3"
"201","Sweden","Total","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","101.9","3"
"201","Sweden","Total","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","102.0","5"
"201","Sweden","Total","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","102.2","5"
"201","Sweden","Total","2000","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","102.3","5"
"201","Sweden","Total","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","102.3","5"
"201","Sweden","Total","2000","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","102.2",""
"201","Sweden","Total","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","102.3","5"
"201","Sweden","Total","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","102.4","5"
"201","Sweden","Total","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","102.4","5"
"201","Sweden","Total","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","102.4","5"
"201","Sweden","Total","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","102.4","5"
"201","Sweden","Total","1995","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","102.4",""
"201","Sweden","Total","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","102.4","5"
"201","Sweden","Total","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","102.4","5"
"201","Sweden","Total","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","102.4","5"
"201","Sweden","Total","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","102.4","5"
"201","Sweden","Total","1990","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","102.4","3"
"201","Sweden","Total","1990","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","102.4","3"
"201","Sweden","Total","1990","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","102.4",""
"201","Sweden","Total","1989","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","102.5","3"
"201","Sweden","Total","1988","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","102.6","3"
"201","Sweden","Total","1987","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","102.6","3"
"201","Sweden","Total","1986","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","102.5","3"
"201","Sweden","Total","1985","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","102.5","3"
"201","Sweden","Total","1985","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","102.5","3"
"201","Sweden","Total","1985","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","102.5",""
"156","Switzerland","Total","2005","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","105.1",""
"156","Switzerland","Total","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","104.3","3"
"156","Switzerland","Total","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","104.5","3"
"156","Switzerland","Total","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","104.6","3"
"156","Switzerland","Total","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","104.7","3"
"156","Switzerland","Total","2000","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","104.7","3"
"156","Switzerland","Total","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","104.7","3"
"156","Switzerland","Total","2000","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","104.5",""
"156","Switzerland","Total","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","104.7","3"
"156","Switzerland","Total","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","104.8","3"
"156","Switzerland","Total","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","104.8","3"
"156","Switzerland","Total","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","104.8","3"
"156","Switzerland","Total","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","104.8","3"
"156","Switzerland","Total","1995","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","104.6",""
"156","Switzerland","Total","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","104.7","3"
"156","Switzerland","Total","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","104.7","3"
"156","Switzerland","Total","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","104.7","3"
"156","Switzerland","Total","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","104.8","3"
"156","Switzerland","Total","1990","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","102.8","3"
"156","Switzerland","Total","1990","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","104.7","3"
"156","Switzerland","Total","1990","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","102.7",""
"156","Switzerland","Total","1989","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","104.9","3"
"156","Switzerland","Total","1988","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","105.0","3"
"156","Switzerland","Total","1987","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","105.1","3"
"156","Switzerland","Total","1986","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","105.1","3"
"156","Switzerland","Total","1985","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","105.2","3"
"156","Switzerland","Total","1985","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","105.2",""
"131","Syria","Total","2005","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","98.1",""
"131","Syria","Total","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","95.5","7"
"131","Syria","Total","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","95.5","7"
"131","Syria","Total","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","95.5","7"
"131","Syria","Total","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","95.5","7"
"131","Syria","Total","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","95.6","7"
"131","Syria","Total","2000","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","98.1",""
"131","Syria","Total","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","95.5","7"
"131","Syria","Total","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","95.8","7"
"131","Syria","Total","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","95.5","7"
"131","Syria","Total","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","95.5","7"
"131","Syria","Total","1995","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","98.2",""
"131","Syria","Total","1994","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","95.5","137"
"131","Syria","Total","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","95.8","138"
"131","Syria","Total","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","95.7","138"
"131","Syria","Total","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","95.7","138"
"131","Syria","Total","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","95.8","138"
"131","Syria","Total","1990","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","95.8","138"
"131","Syria","Total","1990","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","98.4",""
"131","Syria","Total","1989","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","95.8","138"
"131","Syria","Total","1988","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","95.7","138"
"131","Syria","Total","1987","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","95.8","138"
"131","Syria","Total","1986","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","95.8","138"
"131","Syria","Total","1985","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","95.8","138"
"131","Syria","Total","1985","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","98.4",""
"133","Tajikistan","Total","2005","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","101.4",""
"133","Tajikistan","Total","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","99.4",""
"133","Tajikistan","Total","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","99.5",""
"133","Tajikistan","Total","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","99.6",""
"133","Tajikistan","Total","2000","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","98.8","17"
"133","Tajikistan","Total","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","99.6",""
"133","Tajikistan","Total","2000","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","99.5",""
"133","Tajikistan","Total","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","99.7",""
"133","Tajikistan","Total","1995","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","99.9",""
"133","Tajikistan","Total","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","101.4",""
"133","Tajikistan","Total","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","101.5",""
"133","Tajikistan","Total","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","101.6",""
"133","Tajikistan","Total","1990","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","101.5",""
"133","Tajikistan","Total","1990","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","101.3",""
"133","Tajikistan","Total","1989","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","101.3","3"
"133","Tajikistan","Total","1989","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","101.3",""
"133","Tajikistan","Total","1985","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","101.3",""
"75","Tanzania","Total","2005","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","101.2",""
"75","Tanzania","Total","2002","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","104.7","17"
"75","Tanzania","Total","2000","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","101.7",""
"75","Tanzania","Total","1995","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","101.9",""
"75","Tanzania","Total","1990","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","101.9",""
"75","Tanzania","Total","1988","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","106.2",""
"75","Tanzania","Total","1985","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","102.2",""
"132","Thailand","Total","2005","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","105.0",""
"132","Thailand","Total","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","103.3","3"
"132","Thailand","Total","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","100.8","3"
"132","Thailand","Total","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","100.7","3"
"132","Thailand","Total","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","100.7","3"
"132","Thailand","Total","2000","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","103.1","3"
"132","Thailand","Total","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","100.6","3"
"132","Thailand","Total","2000","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","103.5",""
"132","Thailand","Total","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","100.5","3"
"132","Thailand","Total","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","100.5","3"
"132","Thailand","Total","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","100.4","3"
"132","Thailand","Total","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","100.3","3"
"132","Thailand","Total","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","100.2","3"
"132","Thailand","Total","1995","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","102.2",""
"132","Thailand","Total","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","100.1","3"
"132","Thailand","Total","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","100.0","3"
"132","Thailand","Total","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","100.0","3"
"132","Thailand","Total","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","99.9","3"
"132","Thailand","Total","1990","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","101.6","3"
"132","Thailand","Total","1990","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","99.8","3"
"132","Thailand","Total","1990","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","101.6",""
